Species,Long,Lat
Lionfish,-80.17878,25.2644
Lionfish,-75.5561,34.8556
Lionfish,133.25,-32.27
Lionfish,145.25,-15.47
Lionfish,-80.80164,24.73088
Lionfish,-80.67367,24.80915
Lionfish,-80.55423,24.94223
Lionfish,-81.0991,24.6633
Lionfish,-81.0991,24.6633
Lionfish,-81.17254,24.60288
Lionfish,-80.86994,24.70409
Lionfish,-80.79979,24.73143
Lionfish,-80.7871,24.73507
Lionfish,-80.54875,24.88726
Lionfish,-80.45252,24.95046
Lionfish,-80.45377,24.95123
Lionfish,-80.45377,24.95123
Lionfish,-80.61781,24.9046
Lionfish,-80.75353,24.76471
Lionfish,-80.75353,24.76471
Lionfish,-80.75353,24.76471
Lionfish,-81.90215,24.47432
Lionfish,-81.80087,24.47073
Lionfish,-81.80071,24.47097
Lionfish,-81.58886,24.55422
Lionfish,-81.58886,24.55422
Lionfish,-81.58886,24.55422
Lionfish,-81.58886,24.55422
Lionfish,-81.58886,24.55422
Lionfish,-81.58886,24.55422
Lionfish,-81.61525,24.55821
Lionfish,-81.52317,24.52218
Lionfish,-81.52083,24.52264
Lionfish,-81.52083,24.52264
Lionfish,-81.48449,24.53119
Lionfish,-81.47799,24.53079
Lionfish,-81.47799,24.53079
Lionfish,-81.47799,24.53079
Lionfish,-81.38441,24.56808
Lionfish,-81.72002,24.49168
Lionfish,-81.86018,24.4499
Lionfish,-81.86072,24.45022
Lionfish,-81.6134,24.48834
Lionfish,-81.6134,24.48834
Lionfish,-81.6134,24.48834
Lionfish,-81.6134,24.48834
Lionfish,-81.61196,24.49999
Lionfish,-81.41918,24.54652
Lionfish,-81.41918,24.54652
Lionfish,-81.98934,24.43205
Lionfish,-81.98934,24.43205
Lionfish,-81.98589,24.43224
Lionfish,-81.54724,24.51001
Lionfish,-81.54724,24.51001
Lionfish,-81.39812,24.54616
Lionfish,-81.39372,24.56497
Lionfish,-81.39372,24.56497
Lionfish,-80.2069,25.33355
Lionfish,-80.079181,26.202441
Lionfish,-80.071151,26.335903
Lionfish,-80.505967,29.911167
Lionfish,-80.189667,30.342065
Lionfish,-80.01305,26.753967
Lionfish,-82.756866,27.765633
Lionfish,-73.04,18.82
Lionfish,-83.614333,25.090666
Lionfish,-83.308666,25.900333
Lionfish,-83.083333,27.483333
Lionfish,-83.233333,26.2
Lionfish,131.1319,3.0117
Lionfish,121.8708,24.5842
Lionfish,131.7556,2.7989
Lionfish,123.0833,9.0333
Lionfish,134.53533,7.99239
Lionfish,120.2533,11.8161
Lionfish,120.1303,12.2089
Lionfish,165.83,-10.825
Lionfish,124.3852662,-9.19177439
Lionfish,125.5932083,-8.29268955
Lionfish,125.6205252,-8.21418196
Lionfish,125.3294465,-8.58463467
Lionfish,126.4412227,-8.42210362
Lionfish,-81.6226,24.503233
Lionfish,-81.594883,24.514033
Lionfish,-81.594883,24.514033
Lionfish,145.744785,18.093946
Lionfish,145.81442,15.25888
Lionfish,-176.616897,0.79044
Lionfish,-176.609745,0.80128
Lionfish,-176.622824,0.811144
Lionfish,-81.9054,24.4533
Lionfish,-80.61424,24.90625
Lionfish,-80.61424,24.90625
Lionfish,-80.61424,24.90625
Lionfish,-81.75273,24.47229
Lionfish,-81.1108,24.62282
Lionfish,-81.2241,24.5924167
Lionfish,-81.00797,24.65295
Lionfish,-81.03411,24.64578
Lionfish,-81.03411,24.64578
Lionfish,-80.1967833,25.2979833
Lionfish,-80.575,24.87052
Lionfish,-80.41097,24.99035
Lionfish,-80.37329,25.01128
Lionfish,-80.44248,24.97112
Lionfish,-80.44248,24.97112
Lionfish,-80.20265,25.22475
Lionfish,-80.20265,25.22475
Lionfish,-80.2014833,25.22865
Lionfish,-80.23679,25.16246
Lionfish,-80.20955,25.1974167
Lionfish,-80.20955,25.1974167
Lionfish,-80.20955,25.1974167
Lionfish,-80.2054,25.21925
Lionfish,-80.2054,25.21925
Lionfish,-80.1759833,25.3314
Lionfish,-80.1535667,25.3376833
Lionfish,-81.3446,24.5602
Lionfish,-81.3446,24.5602
Lionfish,-81.746533,24.466717
Lionfish,-81.53865,24.514467
Lionfish,-81.53865,24.514467
Lionfish,-81.860433,24.442233
Lionfish,-81.860433,24.442233
Lionfish,-81.57385,24.506217
Lionfish,-81.57385,24.506217
Lionfish,162.347684,11.553295
Lionfish,-81.749367,24.469367
Lionfish,-81.594883,24.514033
Lionfish,-81.594883,24.514033
Lionfish,-81.335433,24.560067
Lionfish,-81.335533,24.56005
Lionfish,-81.028754,24.690684
Lionfish,-81.028754,24.690684
Lionfish,-81.028754,24.690684
Lionfish,-81.594883,24.514033
Lionfish,-81.594883,24.514033
Lionfish,178.3891602,-18.14416695
Lionfish,145.3958282,-15.69194412
Lionfish,134.5398407,7.266944408
Lionfish,145.5,-14.66666698
Lionfish,178.3855591,-18.13944435
Lionfish,134.5752563,7.35668993
Lionfish,113.58319,-22.76082
Lionfish,134.638889,7.577222
Lionfish,134.5025,7.315833
Lionfish,134.288611,7.044722
Lionfish,134.518333,7.286944
Lionfish,134.518333,7.286667
Lionfish,144.751111,13.478333
Lionfish,138.105556,9.458889
Lionfish,166.869945,-15.14146
Lionfish,138.85209,-13.60139
Lionfish,116.45945,-19.88333
Lionfish,116.85833,-19.72569
Lionfish,116.70111,-19.52513
Lionfish,132.10139,-10.61805
Lionfish,137.74237,-14.885
Lionfish,139.65861,-11.92611
Lionfish,139.47584,-12.91722
Lionfish,121.56764,-18.34166
Lionfish,116.50028,-19.89319
Lionfish,139.57584,-11.2268
Lionfish,121.36736,-18.39291
Lionfish,116.85973,-19.56777
Lionfish,137.32639,-14.5518
Lionfish,121.55111,-17.94222
Lionfish,116.92528,-19.96778
Lionfish,137.45098,-12.53333
Lionfish,137.50181,-10.50028
Lionfish,135.35987,-10.66861
Lionfish,137.13403,-10.63389
Lionfish,131.75903,-10.61889
Lionfish,116.60195,-19.5593
Lionfish,139.57611,-11.55986
Lionfish,118.15931,-19.04333
Lionfish,136.80875,-9.61889
Lionfish,123.80917,-15.05125
Lionfish,138.43403,-10.53389
Lionfish,133.47612,-7.35014
Lionfish,130.60139,-10.95083
Lionfish,131.13334,-10.61833
Lionfish,128.42584,-13.77514
Lionfish,133.10945,-9.91055
Lionfish,134.71083,-7.30833
Lionfish,137.00056,-10.735
Lionfish,134.42639,-10.19333
Lionfish,136.07528,-9.50972
Lionfish,151.71667,-22.0768
Lionfish,133.78348,-10.93514
Lionfish,135.00056,-10.15139
Lionfish,136.39236,-9.60833
Lionfish,136.13459,-8.2175
Lionfish,137.47736,-8.62652
Lionfish,140.79223,-10.98389
Lionfish,137.25181,-12.40083
Lionfish,137.00153,-10.275
Lionfish,136.32625,-10.15056
Lionfish,136.30083,-8.83333
Lionfish,136.80945,-10.71764
Lionfish,136.30028,-9.15208
Lionfish,137.25,-12.75139
Lionfish,136.73431,-10.75111
Lionfish,136.30028,-9.38486
Lionfish,116.07611,-20.325
Lionfish,134.98556,-8.84333
Lionfish,136.59306,-9.80902
Lionfish,136.17625,-10.50847
Lionfish,134.6525,-10.05055
Lionfish,137.76875,-15.13361
Lionfish,140.0025,-14.24278
Lionfish,141.37639,-12.30972
Lionfish,141.17612,-11.53458
Lionfish,141.32611,-12.63541
Lionfish,141.27625,-11.72513
Lionfish,127.95112,-12.75069
Lionfish,138.73403,-11.0025
Lionfish,140.46833,-11.16083
Lionfish,139.45973,-11.0025
Lionfish,125.23542,-13.75014
Lionfish,138.60222,-15.47639
Lionfish,134.50139,-9.65958
Lionfish,140.3357,-17.32569
Lionfish,127.9425,-12.92597
Lionfish,138.66833,-14.47583
Lionfish,141.22611,-12.77652
Lionfish,122.04167,-15.075
Lionfish,133.45084,-7.77583
Lionfish,117.96736,-19.97569
Lionfish,137.59348,-14.89264
Lionfish,138.68472,-13.85069
Lionfish,141.31806,-12.83514
Lionfish,141.26,-12.85944
Lionfish,140.6182,-11.36805
Lionfish,138.86792,-10.15944
Lionfish,140.99292,-11.2925
Lionfish,139.49347,-10.15861
Lionfish,140.80028,-10.92569
Lionfish,139.98528,-15.60236
Lionfish,140.01667,-12.98416
Lionfish,137.70042,-14.86764
Lionfish,113.33361,-23.55139
Lionfish,140,-11.0175
Lionfish,130.9682,-11.05166
Lionfish,116.79236,-19.90944
Lionfish,141.175,-11.09208
Lionfish,139.95847,-14.71889
Lionfish,138.7,-10.88402
Lionfish,130.96,-10.98403
Lionfish,116.56778,-19.4593
Lionfish,117.51778,-19.44361
Lionfish,118.34348,-19.77652
Lionfish,139.95889,-15.24291
Lionfish,141.35945,-12.35931
Lionfish,119.56792,-19.52569
Lionfish,120.8269,13.6882
Lionfish,125.48348,-12.91667
Lionfish,136.59167,-10.55833
Lionfish,137.00833,-10.73333
Lionfish,137.1,-10.75181
Lionfish,123.41806,-13.80083
Lionfish,140,-15.39306
Lionfish,141.41778,-12.08333
Lionfish,-171.769801,-13.825273
Lionfish,141.34167,-12.22528
Lionfish,117.5425,-19.85028
Lionfish,119.25112,-19.0343
Lionfish,136.88514,-13.14264
Lionfish,121.437955,13.750015
Lionfish,121.542509,13.706759
Lionfish,120.80362,14.725738
Lionfish,122.012229,14.972267
Lionfish,137.25,-14.15111
Lionfish,127.68361,-12.39167
Lionfish,118.30931,-19.06666
Lionfish,116.79292,-19.94263
Lionfish,123.3074,9.307
Lionfish,117.0833333,-19.33333333
Lionfish,116.1833333,-19.7
Lionfish,115.9083333,-20.35
Lionfish,115.75,-20.2
Lionfish,115.8333333,-20.18333333
Lionfish,117.0833333,-19.33333333
Lionfish,117.0833333,-19.33333333
Lionfish,117.0833333,-19.33333333
Lionfish,139.4966667,34.045
Lionfish,-175.33,-22.21333333
Lionfish,129.2666667,28.18666667
Lionfish,140.32,30.475
Lionfish,150.7916667,-2.591666667
Lionfish,129.2666667,28.18666667
Lionfish,-80.5354,24.918167
Lionfish,-81.22165,24.590967
Lionfish,-81.234167,24.586117
Lionfish,-80.54065,24.893317
Lionfish,-80.270517,25.238133
Lionfish,-80.701617,24.782917
Lionfish,-80.7017,24.783267
Lionfish,-80.8346,24.72156
Lionfish,-80.8346,24.72156
Lionfish,145.753687,18.144987
Lionfish,-80.704333,24.781317
Lionfish,-80.704333,24.781317
Lionfish,-80.83038,24.7209
Lionfish,-80.68635,24.798417
Lionfish,-80.5624,24.879733
Lionfish,-80.562567,24.8797
Lionfish,-80.370167,25.069917
Lionfish,-80.370167,25.069917
Lionfish,-80.68855,24.796383
Lionfish,-80.68855,24.796383
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.71569,24.77599
Lionfish,-80.268333,25.1758
Lionfish,-80.292283,25.132483
Lionfish,-80.292283,25.132483
Lionfish,-80.268317,25.150017
Lionfish,-80.41005,24.99135
Lionfish,128.31,26.73
Lionfish,43.5,-23.33333397
Lionfish,144.4502716,7.253056049
Lionfish,178,-18
Lionfish,97.83333588,1
Lionfish,120.7099991,21.97999954
Lionfish,34,29
Lionfish,125.6333313,-10.16666698
Lionfish,132.5,-7.5
Lionfish,128.1666718,-3.833333254
Lionfish,120.4599991,22.47999954
Lionfish,53.25,-20.75
Lionfish,120.7099991,21.97999954
Lionfish,145.5,-14.66666698
Lionfish,134.2886047,7.04472208
Lionfish,54.58333206,-20.96666718
Lionfish,128.1666718,-3.833333254
Lionfish,138.1499939,9.498056412
Lionfish,27.89999962,-33
Lionfish,120.7099991,21.97999954
Lionfish,138.0722198,9.523611069
Lionfish,134.5183258,7.28666687
Lionfish,134.5183258,7.286943913
Lionfish,134.6388855,7.57722187
Lionfish,53.25,-20.75
Lionfish,47.08694458,-25.0363884
Lionfish,121.8499985,24.60000038
Lionfish,120.8333435,21.91666603
Lionfish,57.58333206,-20.33333397
Lionfish,134.5025024,7.315833092
Lionfish,121.1999969,22.81999969
Lionfish,134.5188904,7.483889103
Lionfish,134.4888916,7.29777813
Lionfish,162.2,11.5
Lionfish,162.2,11.5
Lionfish,162.2,11.5
Lionfish,162.155,11.65
Lionfish,162.175,11.665
Lionfish,130.533333,31.166667
Lionfish,130.1725,31.419167
Lionfish,130.671667,31.277222
Lionfish,128.408056,27.031667
Lionfish,128.408056,27.031667
Lionfish,128.445,27.061111
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,127.7125,26.435556
Lionfish,127.882778,26.505
Lionfish,129.496389,28.398333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,126.483333,26.333333
Lionfish,127.884167,26.632222
Lionfish,127.706667,26.087778
Lionfish,126.483333,26.333333
Lionfish,127.706667,26.087778
Lionfish,127.706667,26.087778
Lionfish,127.772778,26.444167
Lionfish,127.706667,26.087778
Lionfish,127.706667,26.087778
Lionfish,127.884167,26.632222
Lionfish,127.983333,26.366667
Lionfish,127.706667,26.087778
Lionfish,2.184167,0.510278
Lionfish,128.4,27.035833
Lionfish,128.437778,27.019722
Lionfish,127.7825,26.436944
Lionfish,127.878333,26.6525
Lionfish,127.7825,26.436944
Lionfish,127.95,26.333333
Lionfish,127.95,26.333333
Lionfish,127.7825,26.436944
Lionfish,127.95,26.333333
Lionfish,127.7825,26.436944
Lionfish,127.7825,26.436944
Lionfish,121.6900024,25.20999908
Lionfish,48,-13.5
Lionfish,135.316667,33.666667
Lionfish,135.316667,33.666667
Lionfish,135.316667,33.666667
Lionfish,127.7825,26.436944
Lionfish,127.7825,26.436944
Lionfish,127.95,26.333333
Lionfish,127.706667,26.087778
Lionfish,127.866667,26.5
Lionfish,127.706667,26.087778
Lionfish,127.866667,26.5
Lionfish,130.883333,30.483333
Lionfish,131.036389,30.826667
Lionfish,-88.092642,16.878533
Lionfish,132.933889,32.782778
Lionfish,130.033333,31.4
Lionfish,128.906111,27.759167
Lionfish,127.882778,26.505
Lionfish,127.866667,26.5
Lionfish,127.706667,26.089444
Lionfish,127.706667,26.089444
Lionfish,127.95,26.333333
Lionfish,127.866667,26.5
Lionfish,127.95,26.333333
Lionfish,127.7125,26.435556
Lionfish,128.405278,27.048889
Lionfish,130.957222,30.368056
Lionfish,129.466667,31.2
Lionfish,129.839167,31.822222
Lionfish,-64.7635,17.7282
Lionfish,-64.8938,17.7473
Lionfish,131,30.75
Lionfish,142.192222,27.063333
Lionfish,129.234167,28.035
Lionfish,123.002222,24.471667
Lionfish,128.9691667,27.66805556
Lionfish,129.655,28.427222
Lionfish,130.186111,30.489167
Lionfish,129.907222,30.830556
Lionfish,130.85,30.75
Lionfish,131.0833333,31.28333333
Lionfish,128.4513889,27.05611111
Lionfish,128.4005556,27.05194444
Lionfish,128.4005556,27.05194444
Lionfish,128.9691667,27.66805556
Lionfish,128.9691667,27.66805556
Lionfish,128.9691667,27.66805556
Lionfish,128.4,27.03333333
Lionfish,130.21,31.28472222
Lionfish,114,-22
Lionfish,116.066,-20.283
Lionfish,34.954661,29.549861
Lionfish,153.028,-24.33533
Lionfish,119.504807,-8.58333
Lionfish,98.5666666,14.65
Lionfish,162.367283,11.400421
Lionfish,-75.914339,23.63449
Lionfish,-78.4983333,27.22
Lionfish,-76.2257219,25.200399
Lionfish,-76.274621,25.239995
Lionfish,-77.888775,26.798849
Lionfish,-77.888775,26.798849
Lionfish,-77.888775,26.798849
Lionfish,-77.888775,26.798849
Lionfish,-77.888775,26.798849
Lionfish,-81.235,24.4958333
Lionfish,-81.235,24.4958333
Lionfish,-64.7635,17.7281944
Lionfish,-64.8938333,17.7473333
Lionfish,-81.234,24.678
Lionfish,-84.27177,28.45916
Lionfish,148.03333,-18.83333
Lionfish,121.433,-16.533
Lionfish,145.467,-14.667
Lionfish,129.315,-10.117
Lionfish,116.25,-8.717
Lionfish,162.347684,11.553295
Lionfish,108.958333,10.4875
Lionfish,-171.769801,-13.825273
Lionfish,121.066633,13.563917
Lionfish,121.04245,13.56725
Lionfish,120.907683,13.512533
Lionfish,121.058167,13.546383
Lionfish,160.62521,-8.885548
Lionfish,160.62521,-8.885548
Lionfish,120.8269,13.6882
Lionfish,120.82691,13.68819
Lionfish,32.776151,-27.277538
Lionfish,153.25,-27.25
Lionfish,134.295,7.0475
Lionfish,134.493611,7.32
Lionfish,134.579722,7.345833
Lionfish,134.579444,7.343333
Lionfish,134.638889,7.577222
Lionfish,134.5025,7.315833
Lionfish,134.518889,7.483889
Lionfish,138.15,9.498056
Lionfish,138.072222,9.523611
Lionfish,134.288611,7.044722
Lionfish,134.518333,7.286944
Lionfish,134.518333,7.286667
Lionfish,144.454167,7.248611
Lionfish,144.450278,7.253056
Lionfish,144.450278,7.251389
Lionfish,116.730556,20.611111
Lionfish,138.160278,9.508056
Lionfish,144.751111,13.478333
Lionfish,138.105556,9.458889
Lionfish,138.156667,9.575833
Lionfish,134.488889,7.297778
Lionfish,144.45,7.250556
Lionfish,-151.039916,-16.715257
Lionfish,152.151667,-4.220556
Lionfish,145.797978,-5.22119
Lionfish,124.001667,10.285833
Lionfish,151.075728,-8.646468
Lionfish,108.958333,10.4875
Lionfish,167,10
Lionfish,123.3074,9.307
Lionfish,122.228201,-8.610203
Lionfish,166.869945,-15.14146
Lionfish,145.797978,-5.22119
Lionfish,123.3074,9.307
Lionfish,119.401948,4.717582
Lionfish,178.400333,-18.163933
Lionfish,153.25,-27.25
Lionfish,153.416667,-27.966667
Lionfish,113.866667,-28.883333
Lionfish,142.216667,-10.583333
Lionfish,142.216667,-10.583333
Lionfish,153.333333,-27.166667
Lionfish,153.383333,-27.516667
Lionfish,140.833333,-17.483333
Lionfish,153.4,-27.883333
Lionfish,116.716667,-20.65
Lionfish,153.366667,-27.483333
Lionfish,153.55,-27.4
Lionfish,113.383333,-24.866667
Lionfish,153.433333,-27.4
Lionfish,146.816667,-19.183333
Lionfish,153.35,-27.483333
Lionfish,153.416667,-27.966667
Lionfish,153.25,-27.25
Lionfish,153.15,-26.8
Lionfish,146.833333,-19.133333
Lionfish,39.440194,-6.129071
Lionfish,31.058165,-29.854316
Lionfish,31.238768,-29.505929
Lionfish,153.25,-27.25
Lionfish,151.916667,-23.45
Lionfish,153.25,-27.25
Lionfish,146.416667,-18.45
Lionfish,113.383333,-24.866667
Lionfish,31.058165,-29.854316
Lionfish,127.227509,26.587218
Lionfish,-157.338197,1.861438
Lionfish,-157.338197,1.861438
Lionfish,-149.557054,-17.521956
Lionfish,153.542611,-27.429409
Lionfish,55.736147,-4.290967
Lionfish,55.41445,-4.611156
Lionfish,153.25,-27.25
Lionfish,31.058165,-29.854316
Lionfish,168.73608,4.586071
Lionfish,145.786673,15.173612
Lionfish,145.750067,15.245369
Lionfish,32.557918,-28.72652
Lionfish,-80.36971,25.01601
Lionfish,-80.36971,25.01601
Lionfish,-80.36971,25.01601
Lionfish,-80.36971,25.01601
Lionfish,-80.354317,25.029467
Lionfish,153.366667,-27.483333
Lionfish,153.533333,-27.433333
Lionfish,145.5,-14.66666667
Lionfish,145.3958333,-15.69194444
Lionfish,178.3855556,-18.13944444
Lionfish,178.3891667,-18.14416667
Lionfish,134.57525,7.35669
Lionfish,134.5398333,7.266944444
Lionfish,131.7401833,2.874483333
Lionfish,108.958333,10.4875
Lionfish,153.366667,-27.483333
Lionfish,123.3074,9.307
Lionfish,-80.22426,25.19328
Lionfish,145.797978,-5.22119
Lionfish,124.001667,10.285833
Lionfish,106.9850006,10.14500046
Lionfish,106.9850006,10.14500046
Lionfish,106.9850006,10.14500046
Lionfish,106.9850006,10.14500046
Lionfish,106.9850006,10.14500046
Lionfish,153.166667,-27.433333
Lionfish,-80.34435,25.039467
Lionfish,153.416667,-27.966667
Lionfish,146.85,-19.116667
Lionfish,153.5,-27.033333
Lionfish,116.716667,-20.65
Lionfish,153.433333,-27.4
Lionfish,146.75,-19.25
Lionfish,153.3,-28.1
Lionfish,153.25,-27.25
Lionfish,151.466667,-21.033333
Lionfish,159.033333,-29.916667
Lionfish,153.416667,-27.966667
Lionfish,153.566667,-28.35
Lionfish,144.733333,-14.466667
Lionfish,153.25,-27.25
Lionfish,145.233333,-15.45
Lionfish,-80.302883,25.1072
Lionfish,-80.176817,25.268167
Lionfish,-80.178442,25.279494
Lionfish,-80.239517,25.158667
Lionfish,-80.3746,25.005967
Lionfish,-80.3746,25.005967
Lionfish,-80.374533,25.005867
Lionfish,-80.3746,25.005967
Lionfish,-80.3746,25.005967
Lionfish,-80.442233,24.967933
Lionfish,-80.322617,25.063967
Lionfish,-80.170883,25.329167
Lionfish,-80.170883,25.329167
Lionfish,-80.144274,25.407486
Lionfish,-80.144274,25.407486
Lionfish,-80.14239,25.453048
Lionfish,-80.144274,25.407486
Lionfish,-80.144274,25.407486
Lionfish,-80.239517,25.158667
Lionfish,150.3666687,-5.166666508
Lionfish,-81.6270833,24.5302833
Lionfish,-81.4528833,24.5385167
Lionfish,168.1083374,-16.59166718
Lionfish,114,-22
Lionfish,116.06667,-20.28333
Lionfish,153.028,-24.33533
Lionfish,116.69217,-19.9195
Lionfish,116.55467,-19.79283
Lionfish,117.3615,-20.338
Lionfish,117.3615,-20.338
Lionfish,116.8105,-19.4905
Lionfish,116.37533,-20.0365
Lionfish,116.0405,-19.77517
Lionfish,118.2145,-19.89817
Lionfish,116.1935,-20.1075
Lionfish,-81.4549333,24.58
Lionfish,-80.095617,25.540967
Lionfish,-80.095617,25.540967
Lionfish,162.2,11.5
Lionfish,162.2,11.5
Lionfish,162.2,11.5
Lionfish,162.155,11.65
Lionfish,162.175,11.665
Lionfish,-80.21685,25.20855
Lionfish,-80.204067,25.221067
Lionfish,-80.204117,25.220883
Lionfish,-80.204067,25.221067
Lionfish,-80.204117,25.220883
Lionfish,-79.98619843,26.89410019
Lionfish,-87.18180084,30.09830093
Lionfish,-68.96929932,12.12230015
Lionfish,127.7655029,26.44169998
Lionfish,-75.70420074,34.69720078
Lionfish,-80.457933,24.954983
Lionfish,-80.460017,24.94585
Lionfish,-80.4551,24.94795
Lionfish,-81.713967,24.49285
Lionfish,-81.86025,24.45325
Lionfish,-81.850717,24.453717
Lionfish,-81.850767,24.4538
Lionfish,-80.6172,24.904583
Lionfish,-81.709133,24.50695
Lionfish,-81.709133,24.50695
Lionfish,-81.709133,24.50695
Lionfish,-81.7231,24.48726
Lionfish,-81.401517,24.546717
Lionfish,-81.410767,24.54215
Lionfish,-81.66035,24.489317
Lionfish,-81.71959,24.49957
Lionfish,-81.71959,24.49957
Lionfish,-81.13717,24.61518
Lionfish,-80.922083,24.685383
Lionfish,-81.140517,24.615533
Lionfish,-81.140517,24.615533
Lionfish,-80.175467,25.271617
Lionfish,-80.175467,25.271617
Lionfish,-80.158941,25.454078
Lionfish,-80.158941,25.454078
Lionfish,-80.121267,25.431367
Lionfish,-80.092333,25.5757
Lionfish,-80.092333,25.5757
Lionfish,-80.092333,25.5757
Lionfish,-81.656967,24.49005
Lionfish,-81.656967,24.4902
Lionfish,-80.9758,24.69205
Lionfish,-80.3838,25.004033
Lionfish,-80.3838,25.004033
Lionfish,-80.38355,25.003967
Lionfish,-80.38355,25.003967
Lionfish,-81.8833,24.448267
Lionfish,-81.883433,24.44825
Lionfish,-81.879417,24.4491
Lionfish,-81.8833,24.448267
Lionfish,-81.822333,24.463767
Lionfish,-81.822333,24.463767
Lionfish,-81.77725,24.467567
Lionfish,-81.77725,24.467567
Lionfish,-81.77235,24.468067
Lionfish,-81.334767,24.558217
Lionfish,-81.334767,24.558217
Lionfish,-81.3348,24.558183
Lionfish,-81.334767,24.558217
Lionfish,-81.332583,24.5589
Lionfish,-81.332417,24.558933
Lionfish,-81.332417,24.558933
Lionfish,-81.332583,24.5589
Lionfish,-81.332583,24.5589
Lionfish,-80.138033,25.363233
Lionfish,-80.138217,25.3631
Lionfish,-114.083333,51.05
Lionfish,132.5,-7.5
Lionfish,125.633,-10.167
Lionfish,125.633,-10.167
Lionfish,97.833,1
Lionfish,79.833,11.983
Lionfish,122.5,15
Lionfish,43.5,-23.333
Lionfish,39,20
Lionfish,54.583,-20.967
Lionfish,57.583,-20.333
Lionfish,55,-5
Lionfish,107.775,8.215
Lionfish,125,-10
Lionfish,39,20
Lionfish,43.5,-23.333
Lionfish,59,-20
Lionfish,167.5,-17.5
Lionfish,54.583,-20.967
Lionfish,88,18
Lionfish,53.25,-20.75
Lionfish,121.5,5.5
Lionfish,27.9,-33
Lionfish,57.583,-20.333
Lionfish,106.75,-6
Lionfish,128.167,-3.833
Lionfish,128.167,-3.833
Lionfish,53.25,-20.75
Lionfish,53.25,-20.75
Lionfish,53.25,-20.75
Lionfish,150,40
Lionfish,32.75,28.867
Lionfish,47,-25.183
Lionfish,79.833,11.983
Lionfish,132.5,-7.5
Lionfish,122.5,15
Lionfish,48,-13.5
Lionfish,53.25,-20.75
Lionfish,116.65,23.383
Lionfish,-81.8725667,24.4798333
Lionfish,-81.8725667,24.4798333
Lionfish,-81.5245333,24.5219167
Lionfish,-81.3758833,24.55045
Lionfish,-81.3758833,24.55045
Lionfish,-81.9420333,24.4419
Lionfish,-81.6061167,24.5072167
Lionfish,-81.6061167,24.5072167
Lionfish,-81.6061167,24.5072167
Lionfish,-81.5719667,24.5229667
Lionfish,-81.47005,24.53875
Lionfish,-81.47005,24.53875
Lionfish,-81.47005,24.53875
Lionfish,-81.47005,24.53875
Lionfish,-81.47005,24.53875
Lionfish,-81.13655,24.6209833
Lionfish,-81.5339833,24.5183167
Lionfish,-81.8656,24.4569667
Lionfish,-81.8656,24.4569667
Lionfish,-81.8656,24.4569667
Lionfish,-81.5858,24.5037167
Lionfish,-81.471,24.5376667
Lionfish,-81.471,24.5376667
Lionfish,-81.471,24.5376667
Lionfish,-81.0695167,24.6667833
Lionfish,-80.9954833,24.66025
Lionfish,-80.5244,24.9052833
Lionfish,-80.5244,24.9052833
Lionfish,-80.5141,24.9107167
Lionfish,-80.5141,24.9107167
Lionfish,-80.4733667,24.9377167
Lionfish,-80.4733667,24.9377167
Lionfish,55.6,-20.867
Lionfish,-80.2931833,25.1477833
Lionfish,-80.3425,25.03815
Lionfish,-80.2347,25.1654
Lionfish,-96.85529,26.18039
Lionfish,-81.40013,24.5886
Lionfish,-81.62938,24.52485
Lionfish,-81.62938,24.52485
Lionfish,-82.00239,24.4663
Lionfish,-80.27878,25.20992
Lionfish,-81.03373,24.69015
Lionfish,-80.38914,25.06324
Lionfish,-80.1937,25.2372333
Lionfish,-80.1781167,25.2706
Lionfish,-80.1781167,25.2706
Lionfish,-81.87729,24.45243
Lionfish,-80.1628,25.2939667
Lionfish,-80.1131,25.5393167
Lionfish,-80.1524333,25.3120333
Lionfish,-80.1524333,25.3120333
Lionfish,-80.1524333,25.3120333
Lionfish,-80.1524333,25.3120167
Lionfish,-81.7097,24.5066
Lionfish,-81.7097,24.5066
Lionfish,-81.3915167,24.6161667
Lionfish,-81.3915167,24.6161667
Lionfish,-81.3915167,24.6161667
Lionfish,-81.7095,24.4782667
Lionfish,-81.40929,24.54391
Lionfish,-81.65869,24.49287
Lionfish,-81.65869,24.49287
Lionfish,-80.5039333,24.9203667
Lionfish,-80.5039333,24.9203667
Lionfish,-80.5039333,24.9203667
Lionfish,-81.70546,24.48102
Lionfish,-81.1060167,24.6236333
Lionfish,-81.1060167,24.6236333
Lionfish,-80.3681667,25.0169
Lionfish,-80.2633,25.1480333
Lionfish,-80.20115,25.22775
